18,jLuNzrAo5yKwmShibwK1fA,India Gate,"['indpak', 'bars', 'buffets']",3,2,124,3.0,2020 P St NW,"Washington, DC",DC
19,aOk-D4bmvh7ADTeqrrgm4g,Masala Indian Cuisine,"['indpak', 'himalayan', 'buffets']",3,2,223,4.0,1394 Chain Bridge Rd,McLean,VA
20,NaZ2SmjnZ1SUs7TJXg8N6Q,Butter Chicken Company 3,['indpak'],1,0,4,4.5,601 2nd St NE,"Washington, DC",DC
21,fqdtzS_KkBk7ugtd9t7KtQ,Sakina Halal Grill,"['indpak', 'pakistani', 'halal']",3,2,452,3.5,1108 K St NW,"Washington, DC",DC
22,XbVyhDQVNPezG4-I0pvx-Q,Urban Tandoor,"['indpak', 'himalayan']",2,2,264,4.0,801 N Quincy St,Arlington,VA
23,f6iUqQYzKdcmbRuCOY2gwQ,Kohinoor Dhaba,['indpak'],1,1,522,3.5,2800 S Eads St,Arlington,VA
24,UNRBa9MIn-fmQpk3SkQS_w,Aditi Indian Dining,['indpak'],1,2,532,4.0,5926 Kingstowne Towne Ctr,Alexandria,VA
25,EFQRzTgCgUv9Bepa-kbtYw,Royal Taj,['indpak'],1,2,1088,4.5,8335 Benson Dr,Columbia,MD
26,hBNrQ3gtz6o0UM9xjlfy-w,Swahili Village,"['african', 'indpak']",2,2,306,4.0,10800 Rhode Island Ave,Beltsville,MD
27,14rothRctSQD2RQt-wq2yA,Khana: A Claypot Grille,['indpak'],1,1,139,3.5,15616 Old Columbia Pike,Burtonsville,MD
28,Addp5AbaNq3-I1NjrV_xaA,Delhi Dhaba,"['indpak', 'pakistani']",2,2,298,3.5,2424 Wilson Blvd,Arlington,VA
29,erXuNaqnPs0Qk8OeVx_Sqg,Royal Indian Cuisine,['indpak'],1,2,161,4.5,15504 Old Columbia Pike,Burtonsville,MD
30,O2dUZZV1xnl4AxYMUVpffw,Red Toque Cafe,"['indpak', 'pakistani']",2,1,381,3.5,1701 6th St NW,"Washington, DC",DC
31,omLnjIljdO3a_hTkfk9kiw,Ghostline,"['pizza', 'ramen', 'indpak']",3,0,43,4.0,2340 Wisconsin Ave NW,"Washington, DC",DC
32,IgOEhtMMRoSOP6uriKwnZg,Pan-Am Fresh Super Market,"['delis', 'grocery', 'indpak']",3,0,7,5.0,3320 Brown St NW,"Washington, DC",DC
33,zZbbMMkrXX43HFyyYbwcTQ,Taste of Tandoor,['indpak'],1,2,423,4.0,13836 Smoketown Rd,Woodbridge,VA
34,94GIEYlrLFLv64lgk9Oi0Q,Royal Nepal,"['himalayan', 'desserts', 'bars']",3,2,390,4.5,3807 Mount Vernon Ave,Alexandria,VA
35,jfV5pIYOnVmUiYAmeWoAZA,Chutney Indian Restaurant,"['indpak', 'buffets']",2,2,596,4.5,9400 Snowden River Pkwy,Columbia,MD
36,pRT3JuM-y9o46Ff2IiUB4w,OM Fine Indian Cuisine,['indpak'],1,2,451,4.0,785-K Rockville Pike,Rockville,MD
37,8rrijqAJZ-hK9GvnJxPWdQ,Shawarma Hut,"['mediterranean', 'halal', 'pakistani']",3,0,34,4.0,3657 Georgia Ave NW,"Washington, DC",DC
38,HnieWXrwCa7fyZ259x7OFg,Taj Of India,"['indpak', 'seafood']",2,2,219,3.5,509 S 23rd St,Arlington,VA
39,Tke2U4ILqf3OVLaooOAWdg,Tandoori Nights,"['indpak', 'seafood']",2,2,259,3.5,7236 Woodmont Ave,Bethesda,MD
40,GOXbp_Vh9ZDsbvG6e3M8Lw,Rajaji Fine Indian Cuisine,['indpak'],1,2,266,3.5,2603 Connecticut Ave NW,"Washington, DC",DC
41,OYTjw1w-S34rYEWPGNdcTA,DC Dosa,['indpak'],1,1,121,3.5,1309 5th St NE,"Washington, DC",DC
42,jDUSh15O6gLtE4yRtHclUA,Sacrificial Lamb Kabobs & Wraps,"['mideastern', 'indpak', 'halal']",3,1,299,3.5,1704 R St NW,"Washington, DC",DC
43,lh7SXRie0yZCqMpUzV7KxQ,Jaipur Royal Indian Cuisine,"['indpak', 'buffets', 'seafood']",3,2,619,4.0,9401 Lee Hwy,Fairfax,VA
44,UKLtBClQSGYyPIxjDB0qoA,Taj of India,['indpak'],1,2,368,3.0,2809 M St NW,"Washington, DC",DC
45,O2wE0EWhUjS4rIcf85A-2Q,Masala Express,['indpak'],1,1,326,4.0,2622-A N Pershing Dr,Arlington,VA
46,3VS2XgF0WUUXutk53HiViA,Rasoi Indian Kitchen,['indpak'],1,2,359,3.0,1810 K St NW,"Washington, DC",DC
47,wyB3aDoU4rU0zsrkYEnBCg,Mumbai Darbar,['indpak'],1,2,152,4.0,512A S Van Dorn St,Alexandria,VA
48,qMiazHApXebe9Y7eSaaZyQ,Himalayan Heritage Restaurant,"['indpak', 'himalayan']",2,2,507,3.5,2305 18th St NW,"Washington, DC",DC
49,V98Uaqb2AgstPpbdtriKOQ,Taj of India,"['indpak', 'seafood']",2,0,26,4.5,6027 Richmond Hwy,Alexandria,VA
