37,8G-jH2fJ-4DsRSjkAhzd6Q,Annapoorna Authentic Indian Cuisine,"['indpak', 'vegetarian']",2,2,92,4.0,770 E Tasman Dr,Milpitas,CA
38,fV2jmhZ0my_HJuA1MFIW6Q,Chaats And Currys,"['indpak', 'halal', 'hotdogs']",3,2,1018,4.0,520 Lawrence Expy,Sunnyvale,CA
39,nrDhf9Tgm-dFM7YBLFSm-w,Pani Puri Company,['indpak'],1,1,60,4.5,3157 El Camino Real,Santa Clara,CA
40,DX58UgHggkDWH2IXVKoZ-A,Curry Up Now,"['indpak', 'vegetarian', 'gluten_free']",3,2,747,3.0,3250 Zanker Rd,San Jose,CA
41,IREu_j9OPtmSjCimq42Azw,The Everest Momo,"['himalayan', 'indpak', 'dimsum']",3,1,113,4.5,425 S Winchester Blvd,San Jose,CA
42,gmr314oZJjLA_ApHDMtvlg,Chennai Kings Express,['indpak'],1,2,181,3.0,457 E San Carlos St,San Jose,CA
43,0TiyHOZJp3J3B5_5ZRnzAg,IDK Eatz Catering & Personal Chef Services,"['catering', 'personalchefs', 'indpak']",3,0,20,4.5,949 Ruff Dr,San Jose,CA
44,iUOMQ8yO4svfvLuLH-bIgA,Aurum,['indpak'],1,0,34,4.5,132 State St,Los Altos,CA
45,vewMRqAUCCIsBycZ34G3ow,Lahori Restaurant,['pakistani'],1,1,77,4.5,1202 E Santa Clara St,San Jose,CA
46,QaxHp_LOZwwU_VZAdzF3OQ,Annachikadai,['indpak'],1,2,456,4.0,80 W El Camino Real,Mountain View,CA
47,Rv8I7CFH-c8FZ6aKnwnzIA,Amber India Restaurant,['indpak'],1,3,1283,3.5,377 Santana Row,San Jose,CA
48,yCN5_a1mRhxf1D7wW9nabA,Vijayawada Biryani Point,['indpak'],1,0,27,4.5,2636 Homestead Rd,Santa Clara,CA
49,3KwEYNjxSpZSl4NJGsDhrg,Jewel of India,"['indpak', 'desserts', 'seafood']",3,1,347,3.5,2634 Alum Rock Ave,San Jose,CA
0,japjOf5rqg-9nsOGjWjHiA,Peacock Indian Cuisine,['indpak'],1,1,225,3.0,2760 Aborn Rd,San Jose,CA
